trade_date,equity
2022-01-12,1429630.8776508672
2022-01-13,1428379.661198194
2022-01-14,1419287.488308767
2022-01-17,1420538.7047614404
2022-01-18,1405023.62074829
2022-01-19,1408360.1979554193
2022-01-20,1399851.9260772401
2022-01-21,1391885.8479952193
2022-01-24,1378956.611317594
2022-01-25,1380374.656630624
2022-01-26,1371574.4342468209
2022-01-27,1369697.6095678108
2022-01-28,1371991.506397712
2022-02-07,1383335.868901951
2022-02-08,1390592.9243274569
2022-02-09,1388549.2707880903
2022-02-10,1381459.044222941
2022-02-11,1377580.2732196534
2022-02-14,1385045.8647206046
2022-02-15,1381083.6792871389
2022-02-16,1380624.8999211586
2022-02-17,1379040.0257477723
2022-02-18,1379540.5123288417
2022-02-21,1375202.961959574
2022-02-22,1376579.3000575146
2022-02-23,1369781.023997989
2022-02-24,1373743.2094314548
2022-02-25,1369572.4879225434
2022-02-28,1370781.9971601279
2022-03-01,1372200.0424731576
2022-03-02,1368988.586911296
2022-03-03,1363358.1128742655
2022-03-04,1350804.2411324424
2022-03-07,1335747.9364852724
2022-03-08,1322568.4565171122
2022-03-09,1327531.6151127168
2022-03-10,1335372.57154947
2022-03-11,1327990.394478697
2022-03-14,1310139.7064205564
2022-03-15,1316520.9103291908
2022-03-16,1323277.4791736272
2022-03-17,1328115.5161239645
2022-03-18,1332536.4809234105
2022-03-21,1329867.2191577072
2022-03-22,1332453.0664932323
2022-03-23,1334329.8911722424
2022-03-24,1331243.557255648
2022-03-25,1330701.3634594895
2022-03-28,1329325.0253615486
2022-03-29,1333579.1613006382
2022-03-30,1334413.3056024206
2022-03-31,1330993.3139651134
2022-04-01,1331285.264470737
2022-04-06,1322276.5060114884
2022-04-07,1327781.8584032515
2022-04-08,1317688.712351686
2022-04-11,1322234.7987963995
2022-04-12,1320775.0462682804
2022-04-13,1321525.7761398845
2022-04-14,1318939.9288043594
2022-04-15,1316020.4237481214
2022-04-18,1310181.4136356455
2022-04-19,1307929.2240208334
2022-04-20,1301506.31289711
2022-04-21,1303841.9169421
2022-04-22,1289286.0988759995
2022-04-25,1293456.8203849108
2022-04-26,1298044.6140447133
2022-04-27,1300797.290240595
2022-04-28,1311307.5084430515
2022-04-29,1221720.4104316353
2022-05-05,1221595.288786368
2022-05-06,1220427.4867638727
2022-05-09,1221303.3382807442
2022-05-10,1224848.4515633187
2022-05-11,1225390.6453594773
2022-05-12,1245493.52303243
2022-05-13,1252667.1640277577
2022-05-16,1236317.935712825
2022-05-17,1232981.3585056958
2022-05-18,1230729.1688908837
2022-05-19,1233440.1378716761
2022-05-20,1231730.1420530225
2022-05-23,1224264.550552071
2022-05-24,1225807.7175103684
2022-05-25,1228059.9071251806
2022-05-26,1227809.6638346459
2022-05-27,1227267.4700384873
2022-05-30,1228393.5648458935
2022-05-31,1225098.6948538534
2022-06-01,1224890.1587784078
2022-06-02,1227934.7854799132
2022-06-06,1231855.2636982899
2022-06-07,1230520.6328154383
2022-06-08,1227184.055608309
2022-06-09,1229227.7091476757
2022-06-10,1226224.7896612594
2022-06-13,1225265.52371421
2022-06-14,1233940.6244527455
2022-06-15,1234607.9398941714
2022-06-16,1236317.935712825
2022-06-17,1239737.9273501323
2022-06-20,1236234.5212826468
2022-06-21,1233440.1378716761
2022-06-22,1235567.205841221
2022-06-23,1235650.6202713992
2022-06-24,1237527.4449504092
2022-06-27,1238403.2964672807
2022-06-28,1237485.73773532
2022-06-29,1245034.7436664498
2022-06-30,1243449.8694930635
2022-07-01,1248121.0775830443
2022-07-04,1246911.5683454599
2022-07-05,1241406.215953697
2022-07-06,1239279.1479841522
2022-07-07,1239904.7562104887
2022-07-08,1235984.277992112
2022-07-11,1228852.3442118736
2022-07-12,1227976.4926950024
2022-07-13,1229936.7318041907
2022-07-14,1228768.9297816954
2022-07-15,1229895.0245891016
2022-07-18,1228351.8576308042
2022-07-19,1230770.8761059728
2022-07-20,1230478.9256003492
2022-07-21,1229019.17307223
2022-07-22,1230186.9750947254
2022-07-25,1231146.2410417749
2022-07-26,1230270.3895249036
2022-07-27,1228101.6143402697
2022-07-28,1223221.8701748434
2022-07-29,1221178.2166354768
2022-08-01,1217299.445632189
2022-08-02,1217966.761073615
2022-08-03,1219509.928031912
2022-08-04,1220594.3156242291
2022-08-05,1221928.9465070807
2022-08-08,1219217.9775262885
2022-08-09,1217549.6889227238
2022-08-10,1221219.923850566
2022-08-11,1222429.43308815
2022-08-12,1220510.901194051
2022-08-15,1220510.901194051
2022-08-16,1222596.2619485066
2022-08-17,1219801.878537536
2022-08-18,1218425.5404395952
2022-08-19,1219760.1713224468
2022-08-22,1217966.761073615
2022-08-23,1214797.0127268424
